prep_canonical_smiles,chembl_cmpd_id,assay_id,rdkitNonIsoCanonSmi,canonical_smiles,doc_id,pubmed_id,journal,year,volume,first_page,standard_value,standard_units,standard_type,activity_comment,tid,pref_name,Protein class,Cliff value,Chiral cliff,unambiguous cliff,Protein class (prep)
F\C(=C/CN1CCCCC1)\C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]5CCOC5,"('CHEMBL3357645', 'CHEMBL3357646')",1433615,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1)C(F)=CCN1CCCCC1,"('F\\C(=C/CN1CCCCC1)\\C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]5CCOC5', 'F\\C(=C\\CN1CCCCC1)\\C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]5CCOC5')",89730,25409491.0,J. Med. Chem.,2014.0,57,9889,"(Decimal('2.6'), Decimal('2.55'))",nM,IC50,,9,Epidermal growth factor receptor erbB1,kinase,0.00843316753686,no cliff,1,kinase
Fc1cc(Br)ccc1CN2C(=O)c3ccccc3[C@@]4(CC(=O)NC4=O)C2=O,"('CHEMBL64091', 'CHEMBL303814')",31334,O=C1CC2(C(=O)N1)C(=O)N(Cc1ccc(Br)cc1F)C(=O)c1ccccc12,"('Fc1cc(Br)ccc1CN2C(=O)c3ccccc3[C@@]4(CC(=O)NC4=O)C2=O', 'Fc1cc(Br)ccc1CN2C(=O)c3ccccc3[C@]4(CC(=O)NC4=O)C2=O')",12381,8027986.0,J. Med. Chem.,1994.0,37,2043,"(Decimal('9.7'), Decimal('1000'))",nM,IC50,,17058,Aldose reductase,other enzymes,2.01322826573,cliff,1,other enzymes
Fc1cc(Br)ccc1CN2C(=O)c3cccn3[C@@]4(CC(=O)NC4=O)C2=O,"('CHEMBL334830', 'CHEMBL335776')","(31797, 457959)",O=C1CC2(C(=O)N1)C(=O)N(Cc1ccc(Br)cc1F)C(=O)c1cccn12,"('Fc1cc(Br)ccc1CN2C(=O)c3cccn3[C@@]4(CC(=O)NC4=O)C2=O', 'Fc1cc(Br)ccc1CN2C(=O)c3cccn3[C@]4(CC(=O)NC4=O)C2=O')","(14651, 37834)","(9767647.0, 17870536.0)","('J. Med. Chem.', 'Bioorg. Med. Chem.')","(1998.0, 2007.0)","('41', '15')","('4118', '7865')","(Decimal('15'), Decimal('190'))",nM,IC50,,"(11251, 242)",Aldose reductase,other enzymes,1.1026623419,cliff,1,other enzymes
Fc1cc(F)cc(CNc2cccc(n2)c3cc(N[C@@H]4CCCNC4)ncc3Cl)c1,"('CHEMBL3652959', 'CHEMBL3652965')",1528368,Fc1cc(F)cc(CNc2cccc(-c3cc(NC4CCCNC4)ncc3Cl)n2)c1,"('Fc1cc(F)cc(CNc2cccc(n2)c3cc(N[C@@H]4CCCNC4)ncc3Cl)c1', 'Fc1cc(F)cc(CNc2cccc(n2)c3cc(N[C@H]4CCCNC4)ncc3Cl)c1')",94443,"(nan, nan)",,2014.0,,,"(Decimal('2.582'), Decimal('1.951'))",nM,IC50,,10474,Cyclin T1,other,0.121698968536,no cliff,1,other
Fc1cc(NC(=O)Nc2ccc(cc2F)[C@@H]3CNCCO3)cc(c1)C#N,"('CHEMBL3673001', 'CHEMBL3672969')",1528171,N#Cc1cc(F)cc(NC(=O)Nc2ccc(C3CNCCO3)cc2F)c1,"('Fc1cc(NC(=O)Nc2ccc(cc2F)[C@@H]3CNCCO3)cc(c1)C#N', 'Fc1cc(NC(=O)Nc2ccc(cc2F)[C@H]3CNCCO3)cc(c1)C#N')",94859,"(nan, nan)",,2015.0,,,"(Decimal('1.8'), Decimal('1.2'))",nM,Ki,,100426,Trace amine-associated receptor 1,membrane receptor 7tm,0.176091259056,no cliff,1,membrane receptor 7tm
Fc1cc(NC(=O)c2ccnc(c2)C(F)(F)F)ccc1[C@@H]3CNCCO3,"('CHEMBL3673025', 'CHEMBL3673029')",1528171,O=C(Nc1ccc(C2CNCCO2)c(F)c1)c1ccnc(C(F)(F)F)c1,"('Fc1cc(NC(=O)c2ccnc(c2)C(F)(F)F)ccc1[C@@H]3CNCCO3', 'Fc1cc(NC(=O)c2ccnc(c2)C(F)(F)F)ccc1[C@H]3CNCCO3')",94859,"(nan, nan)",,2015.0,,,"(Decimal('6'), Decimal('10.5'))",nM,Ki,,100426,Trace amine-associated receptor 1,membrane receptor 7tm,0.243038048686,no cliff,1,membrane receptor 7tm
Fc1cc(Nc2ncc(cn2)C(F)(F)F)ccc1[C@@H]3CNCCO3,"('CHEMBL3641746', 'CHEMBL3641747')",1528586,Fc1cc(Nc2ncc(C(F)(F)F)cn2)ccc1C1CNCCO1,"('Fc1cc(Nc2ncc(cn2)C(F)(F)F)ccc1[C@@H]3CNCCO3', 'Fc1cc(Nc2ncc(cn2)C(F)(F)F)ccc1[C@H]3CNCCO3')",94478,"(nan, nan)",,2014.0,,,"(Decimal('4.9'), Decimal('3.1'))",nM,Ki,,100426,Trace amine-associated receptor 1,membrane receptor 7tm,0.198834386194,no cliff,1,membrane receptor 7tm
Fc1cc(Nc2ncc(cn2)C3CC3)ccc1[C@@H]4CNCCO4,"('CHEMBL3641742', 'CHEMBL3641745')",1528586,Fc1cc(Nc2ncc(C3CC3)cn2)ccc1C1CNCCO1,"('Fc1cc(Nc2ncc(cn2)C3CC3)ccc1[C@@H]4CNCCO4', 'Fc1cc(Nc2ncc(cn2)C3CC3)ccc1[C@H]4CNCCO4')",94478,"(nan, nan)",,2014.0,,,"(Decimal('2.5'), Decimal('1.7'))",nM,Ki,,100426,Trace amine-associated receptor 1,membrane receptor 7tm,0.167491087294,no cliff,1,membrane receptor 7tm
Fc1cc(cc(c1)[C@@](Cc2ccccc2)(NC(=O)NC3CCC(F)(F)C3)c4ccc(Cl)cn4)C(F)(F)F,"('CHEMBL2152159', 'CHEMBL2152158')","(852276, 852277)",O=C(NC1CCC(F)(F)C1)NC(Cc1ccccc1)(c1cc(F)cc(C(F)(F)F)c1)c1ccc(Cl)cn1,"('Fc1cc(cc(c1)[C@@](Cc2ccccc2)(NC(=O)NC3CCC(F)(F)C3)c4ccc(Cl)cn4)C(F)(F)F', 'Fc1cc(cc(c1)[C@](Cc2ccccc2)(NC(=O)NC3CCC(F)(F)C3)c4ccc(Cl)cn4)C(F)(F)F')",65440,22995620.0,Bioorg. Med. Chem. Lett.,2012.0,22,6503,"((Decimal('340'), Decimal('6')), (Decimal('32750'), Decimal('670')))",nM,IC50,,10517,Cholesteryl ester transfer protein,other ion channels,"(1.7533276666586115, 1.6891365016269755)",cliff,1,other ion channels
Fc1cc(cc(c1)[C@@](Cc2ccccc2)(NC(=O)NC3CCCC3)c4ccc(Cl)cn4)C(F)(F)F,"('CHEMBL2152153', 'CHEMBL2152152')","(852276, 852277, 860684, 860698, 1289410, 1289411)",O=C(NC1CCCC1)NC(Cc1ccccc1)(c1cc(F)cc(C(F)(F)F)c1)c1ccc(Cl)cn1,"('Fc1cc(cc(c1)[C@@](Cc2ccccc2)(NC(=O)NC3CCCC3)c4ccc(Cl)cn4)C(F)(F)F', 'Fc1cc(cc(c1)[C@](Cc2ccccc2)(NC(=O)NC3CCCC3)c4ccc(Cl)cn4)C(F)(F)F')","(65440, 65440, 65787, 65787, 76865, 76865)","(22995620.0, 22995620.0, 22650305.0, 22650305.0, 24424134.0, 24424134.0)","('Bioorg. Med. Chem. Lett.', 'Bioorg. Med. Chem. Lett.', 'J. Med. Chem.', 'J. Med. Chem.', 'Bioorg. Med. Chem. Lett.', 'Bioorg. Med. Chem. Lett.')","(2012.0, 2012.0, 2012.0, 2012.0, 2014.0, 2014.0)","('22', '22', '55', '55', '24', '24')","('6503', '6503', '6162', '6162', '860', '860')","((Decimal('480'), Decimal('20')), (Decimal('33330'), Decimal('1570')), (Decimal('1200'), Decimal('20')), (Decimal('72000'), Decimal('2900')), (Decimal('1200'), Decimal('20')), (Decimal('71900'), Decimal('2900')))",nM,IC50,,10517,Cholesteryl ester transfer protein,other ion channels,"(1.3802112417116059, 1.3269356612512964, 1.7781512503836436, 1.3949344985323124, 1.7781512503836436, 1.3943308924839266)",cliff,1,other ion channels
Fc1cc(cc(c1)[C@@](Cc2ccccc2)(NC(=O)NC3CCCCC3)c4ccc(Cl)cn4)C(F)(F)F,"('CHEMBL2152161', 'CHEMBL2152160')",852277,O=C(NC1CCCCC1)NC(Cc1ccccc1)(c1cc(F)cc(C(F)(F)F)c1)c1ccc(Cl)cn1,"('Fc1cc(cc(c1)[C@@](Cc2ccccc2)(NC(=O)NC3CCCCC3)c4ccc(Cl)cn4)C(F)(F)F', 'Fc1cc(cc(c1)[C@](Cc2ccccc2)(NC(=O)NC3CCCCC3)c4ccc(Cl)cn4)C(F)(F)F')",65440,22995620.0,Bioorg. Med. Chem. Lett.,2012.0,22,6503,"(Decimal('91820'), Decimal('8890'))",nM,IC50,,10517,Cholesteryl ester transfer protein,other ion channels,1.01403552746,cliff,1,other ion channels
Fc1cc(ccc1NC(=O)CN2CC[C@@H](C2)NC(=O)c3ccc(Cl)s3)N4C=CC=CC4=O,"('CHEMBL552115', 'CHEMBL557915')",577597,O=C(CN1CCC(NC(=O)c2ccc(Cl)s2)C1)Nc1ccc(-n2ccccc2=O)cc1F,"('Fc1cc(ccc1NC(=O)CN2CC[C@@H](C2)NC(=O)c3ccc(Cl)s3)N4C=CC=CC4=O', 'Fc1cc(ccc1NC(=O)CN2CC[C@H](C2)NC(=O)c3ccc(Cl)s3)N4C=CC=CC4=O')",47821,19200624.0,Eur. J. Med. Chem.,2009.0,44,2787,"(Decimal('1272'), Decimal('8'))",nM,Ki,,194,Coagulation factor X,protease,2.20139712432,cliff,1,protease
Fc1cc(ccc1NC(=O)NCc2cccc(c2)C#N)[C@@H]3CNCCO3,"('CHEMBL3672959', 'CHEMBL3672960')",1528170,N#Cc1cccc(CNC(=O)Nc2ccc(C3CNCCO3)cc2F)c1,"('Fc1cc(ccc1NC(=O)NCc2cccc(c2)C#N)[C@@H]3CNCCO3', 'Fc1cc(ccc1NC(=O)NCc2cccc(c2)C#N)[C@H]3CNCCO3')",94859,"(nan, nan)",,2015.0,,,"(Decimal('54.4'), Decimal('67.9'))",nM,Ki,,100425,Trace amine-associated receptor 1,membrane receptor 7tm,0.0962708745823,no cliff,1,membrane receptor 7tm
Fc1cc(ccc1NC(=O)Nc2ccc(Cl)nc2)[C@@H]3CNCCO3,"('CHEMBL3672952', 'CHEMBL3672953')",1528171,O=C(Nc1ccc(Cl)nc1)Nc1ccc(C2CNCCO2)cc1F,"('Fc1cc(ccc1NC(=O)Nc2ccc(Cl)nc2)[C@@H]3CNCCO3', 'Fc1cc(ccc1NC(=O)Nc2ccc(Cl)nc2)[C@H]3CNCCO3')",94859,"(nan, nan)",,2015.0,,,"(Decimal('2.6'), Decimal('1.7'))",nM,Ki,,100426,Trace amine-associated receptor 1,membrane receptor 7tm,0.184524426593,no cliff,1,membrane receptor 7tm
Fc1cc(ccc1NC(=O)Nc2ccc(nc2)C(F)(F)F)[C@@H]3CNCCO3,"('CHEMBL3672954', 'CHEMBL3672955')",1528171,O=C(Nc1ccc(C(F)(F)F)nc1)Nc1ccc(C2CNCCO2)cc1F,"('Fc1cc(ccc1NC(=O)Nc2ccc(nc2)C(F)(F)F)[C@@H]3CNCCO3', 'Fc1cc(ccc1NC(=O)Nc2ccc(nc2)C(F)(F)F)[C@H]3CNCCO3')",94859,"(nan, nan)",,2015.0,,,"(Decimal('3.3'), Decimal('3.5'))",nM,Ki,,100426,Trace amine-associated receptor 1,membrane receptor 7tm,0.0255541044724,no cliff,1,membrane receptor 7tm
Fc1cc(ccc1NC(=O)Nc2cccc(c2)C#N)[C@@H]3CNCCO3,"('CHEMBL3672948', 'CHEMBL3672949')","(1528170, 1528171)",N#Cc1cccc(NC(=O)Nc2ccc(C3CNCCO3)cc2F)c1,"('Fc1cc(ccc1NC(=O)Nc2cccc(c2)C#N)[C@@H]3CNCCO3', 'Fc1cc(ccc1NC(=O)Nc2cccc(c2)C#N)[C@H]3CNCCO3')",94859,"((nan, nan), (nan, nan))",,2015.0,,,"((Decimal('1.5'), Decimal('2.8')), (Decimal('1.6'), Decimal('1.7')))",nM,Ki,,"(100425, 100426)",Trace amine-associated receptor 1,membrane receptor 7tm,"(0.27106677228653797, 0.0263289387223491)",no cliff,1,membrane receptor 7tm
Fc1cc(ccc1Nc2ncc(Br)cn2)[C@@H]3CNCCO3,"('CHEMBL3702024', 'CHEMBL3702025')","(1528585, 1528586)",Fc1cc(C2CNCCO2)ccc1Nc1ncc(Br)cn1,"('Fc1cc(ccc1Nc2ncc(Br)cn2)[C@@H]3CNCCO3', 'Fc1cc(ccc1Nc2ncc(Br)cn2)[C@H]3CNCCO3')",94478,"((nan, nan), (nan, nan))",,2014.0,,,"((Decimal('9.6'), Decimal('16.5')), (Decimal('4'), Decimal('3')))",nM,Ki,,"(105388, 100426)","('Trace amine-associated receptor 7b', 'Trace amine-associated receptor 1')",membrane receptor 7tm,"(0.23521271117433787, 0.12493873660829992)",no cliff,1,membrane receptor 7tm
Fc1cc(ccc1Nc2ncc(Cl)cn2)[C@@H]3CNCCO3,"('CHEMBL3641688', 'CHEMBL3641689')","(1528585, 1528586)",Fc1cc(C2CNCCO2)ccc1Nc1ncc(Cl)cn1,"('Fc1cc(ccc1Nc2ncc(Cl)cn2)[C@@H]3CNCCO3', 'Fc1cc(ccc1Nc2ncc(Cl)cn2)[C@H]3CNCCO3')",94478,"((nan, nan), (nan, nan))",,2014.0,,,"((Decimal('19.9'), Decimal('37.9')), (Decimal('5.1'), Decimal('2.8')))",nM,Ki,,"(105388, 100426)","('Trace amine-associated receptor 7b', 'Trace amine-associated receptor 1')",membrane receptor 7tm,"(0.27978613355836573, 0.26041214475571711)",no cliff,1,membrane receptor 7tm
Fc1cc(ccc1Nc2ncc(OCC(F)(F)F)cn2)[C@@H]3CNCCO3,"('CHEMBL3641698', 'CHEMBL3641763')","(1528585, 1528586)",Fc1cc(C2CNCCO2)ccc1Nc1ncc(OCC(F)(F)F)cn1,"('Fc1cc(ccc1Nc2ncc(OCC(F)(F)F)cn2)[C@@H]3CNCCO3', 'Fc1cc(ccc1Nc2ncc(OCC(F)(F)F)cn2)[C@H]3CNCCO3')",94478,"((nan, nan), (nan, nan))",,2014.0,,,"((Decimal('4.9'), Decimal('6.7')), (Decimal('4.2'), Decimal('3.4')))",nM,Ki,,"(105388, 100426)","('Trace amine-associated receptor 7b', 'Trace amine-associated receptor 1')",membrane receptor 7tm,"(0.13587872267231277, 0.091770373355645363)",no cliff,1,membrane receptor 7tm
Fc1cc(ccc1Nc2ncc(cn2)C(F)(F)F)[C@@H]3CNCCO3,"('CHEMBL3641764', 'CHEMBL3641765')",1528586,Fc1cc(C2CNCCO2)ccc1Nc1ncc(C(F)(F)F)cn1,"('Fc1cc(ccc1Nc2ncc(cn2)C(F)(F)F)[C@@H]3CNCCO3', 'Fc1cc(ccc1Nc2ncc(cn2)C(F)(F)F)[C@H]3CNCCO3')",94478,"(nan, nan)",,2014.0,,,"(Decimal('6.9'), Decimal('5.7'))",nM,Ki,,100426,Trace amine-associated receptor 1,membrane receptor 7tm,0.0829742350648,no cliff,1,membrane receptor 7tm
Fc1cc(ccc1Nc2ncc(cn2)C3CC3)[C@@H]4CNCCO4,"('CHEMBL3702016', 'CHEMBL3702017')","(1528585, 1528586)",Fc1cc(C2CNCCO2)ccc1Nc1ncc(C2CC2)cn1,"('Fc1cc(ccc1Nc2ncc(cn2)C3CC3)[C@@H]4CNCCO4', 'Fc1cc(ccc1Nc2ncc(cn2)C3CC3)[C@H]4CNCCO4')",94478,"((nan, nan), (nan, nan))",,2014.0,,,"((Decimal('3'), Decimal('5.1')), (Decimal('3.8'), Decimal('2.5')))",nM,Ki,,"(105388, 100426)","('Trace amine-associated receptor 7b', 'Trace amine-associated receptor 1')",membrane receptor 7tm,"(0.23044892137827391, 0.18184358794477254)",no cliff,1,membrane receptor 7tm
Fc1ccc(CN2CCC[C@@H](C2)Nc3ccc4[nH]ncc4c3)cc1F,"('CHEMBL3689412', 'CHEMBL3689413')",1527950,Fc1ccc(CN2CCCC(Nc3ccc4[nH]ncc4c3)C2)cc1F,"('Fc1ccc(CN2CCC[C@@H](C2)Nc3ccc4[nH]ncc4c3)cc1F', 'Fc1ccc(CN2CCC[C@H](C2)Nc3ccc4[nH]ncc4c3)cc1F')",94226,"(nan, nan)",,2013.0,,,"(Decimal('58.5'), Decimal('111'))",nM,IC50,,11149,Rho-associated protein kinase 2,kinase,0.278167112704,no cliff,1,kinase
Fc1ccc(CNc2cccc(n2)c3cc(N[C@@H]4CCCNC4)ncc3Cl)cc1F,"('CHEMBL3652961', 'CHEMBL3652967')",1528368,Fc1ccc(CNc2cccc(-c3cc(NC4CCCNC4)ncc3Cl)n2)cc1F,"('Fc1ccc(CNc2cccc(n2)c3cc(N[C@@H]4CCCNC4)ncc3Cl)cc1F', 'Fc1ccc(CNc2cccc(n2)c3cc(N[C@H]4CCCNC4)ncc3Cl)cc1F')",94443,"(nan, nan)",,2014.0,,,"(Decimal('0.3356'), Decimal('0.3393'))",nM,IC50,,10474,Cyclin T1,other,0.00476190748846,no cliff,1,other
Fc1ccc(C[C@@H]2CC(=NO2)c3ccc(Cl)cc3)cc1,"('CHEMBL2324068', 'CHEMBL2324069')",938513,Fc1ccc(CC2CC(c3ccc(Cl)cc3)=NO2)cc1,"('Fc1ccc(C[C@@H]2CC(=NO2)c3ccc(Cl)cc3)cc1', 'Fc1ccc(C[C@H]2CC(=NO2)c3ccc(Cl)cc3)cc1')",72102,23286196.0,J. Med. Chem.,2013.0,56,1064,"(Decimal('0.871'), Decimal('602.56'))",nM,IC50,,101018,Luciferin 4-monooxygenase,other enzymes,2.83998214333,cliff,1,other enzymes
Fc1ccc(NC(=O)N2CCc3ccccc3[C@@H]2c4ccc(cc4)C(F)(F)F)cc1,"('CHEMBL2032211', 'CHEMBL2032210')",819359,O=C(Nc1ccc(F)cc1)N1CCc2ccccc2C1c1ccc(C(F)(F)F)cc1,"('Fc1ccc(NC(=O)N2CCc3ccccc3[C@@H]2c4ccc(cc4)C(F)(F)F)cc1', 'Fc1ccc(NC(=O)N2CCc3ccccc3[C@H]2c4ccc(cc4)C(F)(F)F)cc1')",61942,22329507.0,J. Med. Chem.,2012.0,55,1593,"(Decimal('20000'), Decimal('56'))",nM,IC50,,101263,Transient receptor potential cation channel subfamily M member 8,ion channel vgc,2.55284196866,cliff,1,ion channel vgc
Fc1ccc(NCCNC(=O)[C@@H](CC2CCCCC2)CC(=O)N3CCOCC3)cc1,"('CHEMBL240616', 'CHEMBL240615')",455190,O=C(NCCNc1ccc(F)cc1)C(CC(=O)N1CCOCC1)CC1CCCCC1,"('Fc1ccc(NCCNC(=O)[C@@H](CC2CCCCC2)CC(=O)N3CCOCC3)cc1', 'Fc1ccc(NCCNC(=O)[C@H](CC2CCCCC2)CC(=O)N3CCOCC3)cc1')",37523,17382545.0,Bioorg. Med. Chem. Lett.,2007.0,17,2899,"(Decimal('100000'), Decimal('1368'))",nM,Ki,,11534,Cathepsin S,protease,1.86391390262,cliff,1,protease
Fc1ccc(OCC(=O)N[C@@H]2CCCN(Cc3ccccc3)C2)c(Cl)c1,"('CHEMBL1706643', 'CHEMBL1715224')",736960,O=C(COc1ccc(F)cc1Cl)NC1CCCN(Cc2ccccc2)C1,"('Fc1ccc(OCC(=O)N[C@@H]2CCCN(Cc3ccccc3)C2)c(Cl)c1', 'Fc1ccc(OCC(=O)N[C@H]2CCCN(Cc3ccccc3)C2)c(Cl)c1')",51887,"(nan, nan)",,"(nan, nan)",,,10000,nM,EC50,Active,4,Voltage-gated T-type calcium channel alpha-1H subunit,ion channel vgc,0.0,no cliff,1,ion channel vgc
Fc1ccc(OCC(=O)N[C@@H]2CCCN(Cc3ccccc3)C2)cc1Cl,"('CHEMBL1714148', 'CHEMBL1726235')",736960,O=C(COc1ccc(F)c(Cl)c1)NC1CCCN(Cc2ccccc2)C1,"('Fc1ccc(OCC(=O)N[C@@H]2CCCN(Cc3ccccc3)C2)cc1Cl', 'Fc1ccc(OCC(=O)N[C@H]2CCCN(Cc3ccccc3)C2)cc1Cl')",51887,"(nan, nan)",,"(nan, nan)",,,10000,nM,EC50,Active,4,Voltage-gated T-type calcium channel alpha-1H subunit,ion channel vgc,0.0,no cliff,1,ion channel vgc
Fc1ccc(Oc2ccc(NC(=O)N[C@@H](Cc3ccccc3)C(=O)NCCCN4CCOCC4)cc2)cc1,"('CHEMBL181004', 'CHEMBL181079')",303375,O=C(Nc1ccc(Oc2ccc(F)cc2)cc1)NC(Cc1ccccc1)C(=O)NCCCN1CCOCC1,"('Fc1ccc(Oc2ccc(NC(=O)N[C@@H](Cc3ccccc3)C(=O)NCCCN4CCOCC4)cc2)cc1', 'Fc1ccc(Oc2ccc(NC(=O)N[C@H](Cc3ccccc3)C(=O)NCCCN4CCOCC4)cc2)cc1')",20719,15664817.0,Bioorg. Med. Chem. Lett.,2005.0,15,585,"(Decimal('16'), Decimal('310'))",nM,Ki,,10184,Neurokinin 2 receptor,membrane receptor 7tm,1.28724171118,cliff,1,membrane receptor 7tm
Fc1ccc(Sc2ccc(NC(=O)N[C@@H](Cc3ccccc3)C(=O)NCCCN4CCOCC4)cc2)cc1,"('CHEMBL180940', 'CHEMBL181559')",303375,O=C(Nc1ccc(Sc2ccc(F)cc2)cc1)NC(Cc1ccccc1)C(=O)NCCCN1CCOCC1,"('Fc1ccc(Sc2ccc(NC(=O)N[C@@H](Cc3ccccc3)C(=O)NCCCN4CCOCC4)cc2)cc1', 'Fc1ccc(Sc2ccc(NC(=O)N[C@H](Cc3ccccc3)C(=O)NCCCN4CCOCC4)cc2)cc1')",20719,15664817.0,Bioorg. Med. Chem. Lett.,2005.0,15,585,"(Decimal('130'), Decimal('200'))",nM,Ki,,10184,Neurokinin 2 receptor,membrane receptor 7tm,0.187086643357,no cliff,1,membrane receptor 7tm
Fc1ccc(c(Cl)c1)c2noc(C[C@@H]3CCN(C3)c4cnc5ccccc5c4)n2,"('CHEMBL515648', 'CHEMBL478202')","(514022, 514025)",Fc1ccc(-c2noc(CC3CCN(c4cnc5ccccc5c4)C3)n2)c(Cl)c1,"('Fc1ccc(c(Cl)c1)c2noc(C[C@@H]3CCN(C3)c4cnc5ccccc5c4)n2', 'Fc1ccc(c(Cl)c1)c2noc(C[C@H]3CCN(C3)c4cnc5ccccc5c4)n2')",44059,18640038.0,Bioorg. Med. Chem. Lett.,2008.0,18,4267,"((Decimal('86'), Decimal('140')), (Decimal('1270'), Decimal('1690')))",nM,EC50,,"(259, 87)","('Cannabinoid CB2 receptor', 'Cannabinoid CB1 receptor')",membrane receptor 7tm,"(0.21162958443467028, 0.12408298365771671)",no cliff,1,membrane receptor 7tm
Fc1ccc(c(F)c1)S(=O)(=O)Nc2ccc3[nH]cc(C[C@@H]4CCCN4)c3c2,"('CHEMBL606871', 'CHEMBL606705')",303674,O=S(=O)(Nc1ccc2[nH]cc(CC3CCCN3)c2c1)c1ccc(F)cc1F,"('Fc1ccc(c(F)c1)S(=O)(=O)Nc2ccc3[nH]cc(C[C@@H]4CCCN4)c3c2', 'Fc1ccc(c(F)c1)S(=O)(=O)Nc2ccc3[nH]cc(C[C@H]4CCCN4)c3c2')",21434,15658848.0,J. Med. Chem.,2005.0,48,353,"(Decimal('131'), Decimal('8'))",nM,Ki,,10627,Serotonin 6 (5-HT6) receptor,membrane receptor 7tm,1.21418130866,cliff,1,membrane receptor 7tm
Fc1ccc(cc1)C(=O)NC[C@@H]2CCCCN2C(=O)c3ccccc3c4ccccc4,"('CHEMBL1830963', 'CHEMBL1830964')","(768073, 768074)",O=C(NCC1CCCCN1C(=O)c1ccccc1-c1ccccc1)c1ccc(F)cc1,"('Fc1ccc(cc1)C(=O)NC[C@@H]2CCCCN2C(=O)c3ccccc3c4ccccc4', 'Fc1ccc(cc1)C(=O)NC[C@H]2CCCCN2C(=O)c3ccccc3c4ccccc4')",58978,21831639.0,Bioorg. Med. Chem. Lett.,2011.0,21,5562,"((Decimal('0.1259'), Decimal('39.81')), (Decimal('0.2512'), Decimal('31.62')))",nM,Ki,,"(10009, 12968)","('Orexin receptor 1', 'Orexin receptor 2')",membrane receptor 7tm,"(2.4999664474762353, 2.0999422305310316)",cliff,1,membrane receptor 7tm
Fc1ccc(cc1)C(CCCCC(=O)N2CC[C@@H](CNC(=O)c3cc(cc(c3)C(F)(F)F)C(F)(F)F)C2)c4ccc(F)cc4,"('CHEMBL2031991', 'CHEMBL2031990')",819647,O=C(NCC1CCN(C(=O)CCCCC(c2ccc(F)cc2)c2ccc(F)cc2)C1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,"('Fc1ccc(cc1)C(CCCCC(=O)N2CC[C@@H](CNC(=O)c3cc(cc(c3)C(F)(F)F)C(F)(F)F)C2)c4ccc(F)cc4', 'Fc1ccc(cc1)C(CCCCC(=O)N2CC[C@H](CNC(=O)c3cc(cc(c3)C(F)(F)F)C(F)(F)F)C2)c4ccc(F)cc4')",62019,22579422.0,Bioorg. Med. Chem. Lett.,2012.0,22,4153,"(Decimal('800'), Decimal('750'))",nM,IC50,,165,HERG,ion channel vgc,0.0280287236002,no cliff,1,ion channel vgc
Fc1ccc(cc1)C(OCCC2CCN(C[C@@H]3Cc4ccccc4CN3)CC2)c5ccc(F)cc5,"('CHEMBL429840', 'CHEMBL252759')",458901,Fc1ccc(C(OCCC2CCN(CC3Cc4ccccc4CN3)CC2)c2ccc(F)cc2)cc1,"('Fc1ccc(cc1)C(OCCC2CCN(C[C@@H]3Cc4ccccc4CN3)CC2)c5ccc(F)cc5', 'Fc1ccc(cc1)C(OCCC2CCN(C[C@H]3Cc4ccccc4CN3)CC2)c5ccc(F)cc5')",37932,17127069.0,Bioorg. Med. Chem.,2007.0,15,1146,"(Decimal('4.77'), Decimal('9.32'))",nM,Ki,,13077,Dopamine transporter,transporter,0.290897533314,no cliff,1,transporter
Fc1ccc(cc1)C2=CCN(CC2)C(=O)[C@@H](Cc3ccccc3)NC(=O)CN4CCc5cccc6C(=O)NCC4c56,"('CHEMBL2322616', 'CHEMBL2322617')",941003,O=C(CN1CCc2cccc3c2C1CNC3=O)NC(Cc1ccccc1)C(=O)N1CC=C(c2ccc(F)cc2)CC1,"('Fc1ccc(cc1)C2=CCN(CC2)C(=O)[C@@H](Cc3ccccc3)NC(=O)CN4CCc5cccc6C(=O)NCC4c56', 'Fc1ccc(cc1)C2=CCN(CC2)C(=O)[C@H](Cc3ccccc3)NC(=O)CN4CCc5cccc6C(=O)NCC4c56')",72213,23473053.0,J. Med. Chem.,2013.0,56,2885,"(Decimal('10000'), Decimal('490'))",nM,IC50,,11663,Poly [ADP-ribose] polymerase-1,other enzymes,1.30980391997,cliff,1,other enzymes
Fc1ccc(cc1)C2=NO[C@@H](Cc3ccccc3)C2,"('CHEMBL2324043', 'CHEMBL2324042')",938513,Fc1ccc(C2=NOC(Cc3ccccc3)C2)cc1,"('Fc1ccc(cc1)C2=NO[C@@H](Cc3ccccc3)C2', 'Fc1ccc(cc1)C2=NO[C@H](Cc3ccccc3)C2')",72102,23286196.0,J. Med. Chem.,2013.0,56,1064,"(Decimal('741.31'), Decimal('0.309'))",nM,IC50,,101018,Luciferin 4-monooxygenase,other enzymes,3.38004137921,cliff,1,other enzymes
